Name,SC_PSNR
Simulated_V16\435_OrigSim16Vcomp.jpg,1.9875
Simulated_V16\436_OrigSim16Vcomp.jpg,1.55
,
Simulated_V16\438_OrigSim16Vcomp.jpg,1.7375
Simulated_V16\439_OrigSim16Vcomp.jpg,0.9875
Simulated_V16\440_OrigSim16Vcomp.jpg,1.55
Simulated_V16\441_OrigSim16Vcomp.jpg,1.05
Simulated_V16\442_OrigSim16Vcomp.jpg,1.3625
Simulated_V16\443_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\445_OrigSim16Vcomp.jpg,0.675
Simulated_V16\446_OrigSim16Vcomp.jpg,0.4875
,
Simulated_V16\448_OrigSim16Vcomp.jpg,0.9875
Simulated_V16\449_OrigSim16Vcomp.jpg,0.8
Simulated_V16\450_OrigSim16Vcomp.jpg,0.7375
Simulated_V16\451_OrigSim16Vcomp.jpg,0.675
Simulated_V16\452_OrigSim16Vcomp.jpg,0.425
Simulated_V16\453_OrigSim16Vcomp.jpg,0.3
Simulated_V16\454_OrigSim16Vcomp.jpg,0.8625
Simulated_V16\455_OrigSim16Vcomp.jpg,0.7375
Simulated_V16\456_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\457_OrigSim16Vcomp.jpg,0.675
Simulated_V16\458_OrigSim16Vcomp.jpg,0.6125
Simulated_V16\459_OrigSim16Vcomp.jpg,0.7375
Simulated_V16\460_OrigSim16Vcomp.jpg,1.2375
Simulated_V16\461_OrigSim16Vcomp.jpg,0.6125
Simulated_V16\462_OrigSim16Vcomp.jpg,0.6125
Simulated_V16\463_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\464_OrigSim16Vcomp.jpg,1.05
Simulated_V16\465_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\466_OrigSim16Vcomp.jpg,0.2375
Simulated_V16\467_OrigSim16Vcomp.jpg,0.1125
Simulated_V16\468_OrigSim16Vcomp.jpg,1.1125
Simulated_V16\471_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\472_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\473_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\474_OrigSim16Vcomp.jpg,0.3625
Simulated_V16\476_OrigSim16Vcomp.jpg,0.6125
Simulated_V16\478_OrigSim16Vcomp.jpg,0.1125
Simulated_V16\479_OrigSim16Vcomp.jpg,0.3
Simulated_V16\480_OrigSim16Vcomp.jpg,0.2375
Simulated_V16\481_OrigSim16Vcomp.jpg,0.425
Simulated_V16\482_OrigSim16Vcomp.jpg,0.3625
Simulated_V16\483_OrigSim16Vcomp.jpg,0.3
Simulated_V16\484_OrigSim16Vcomp.jpg,0.2375
Simulated_V16\485_OrigSim16Vcomp.jpg,0.2375
Simulated_V16\486_OrigSim16Vcomp.jpg,0.7375
Simulated_V16\487_OrigSim16Vcomp.jpg,1.1125
Simulated_V16\488_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\489_OrigSim16Vcomp.jpg,0.7375
Simulated_V16\490_OrigSim16Vcomp.jpg,0.55
Simulated_V16\492_OrigSim16Vcomp.jpg,0.675
Simulated_V16\493_OrigSim16Vcomp.jpg,0.925
Simulated_V16\494_OrigSim16Vcomp.jpg,0.6125
Simulated_V16\495_OrigSim16Vcomp.jpg,0.1125
Simulated_V16\496_OrigSim16Vcomp.jpg,1.8
Simulated_V16\497_OrigSim16Vcomp.jpg,0.8625
Simulated_V16\498_OrigSim16Vcomp.jpg,1.05
Simulated_V16\499_OrigSim16Vcomp.jpg,1.175
Simulated_V16\500_OrigSim16Vcomp.jpg,0.55
Simulated_V16\501_OrigSim16Vcomp.jpg,0.8625
Simulated_V16\502_OrigSim16Vcomp.jpg,0.6125
Simulated_V16\503_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\505_OrigSim16Vcomp.jpg,0.8625
Simulated_V16\506_OrigSim16Vcomp.jpg,0.925
Simulated_V16\507_OrigSim16Vcomp.jpg,0.7375
Simulated_V16\509_OrigSim16Vcomp.jpg,0.55
Simulated_V16\510_OrigSim16Vcomp.jpg,2.1125
Simulated_V16\511_OrigSim16Vcomp.jpg,1.1125
Simulated_V16\512_OrigSim16Vcomp.jpg,0.3625
Simulated_V16\513_OrigSim16Vcomp.jpg,0.55
Simulated_V16\514_OrigSim16Vcomp.jpg,0.675
Simulated_V16\515_OrigSim16Vcomp.jpg,0.6125
Simulated_V16\516_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\517_OrigSim16Vcomp.jpg,1.175
Simulated_V16\519_OrigSim16Vcomp.jpg,0.675
Simulated_V16\520_OrigSim16Vcomp.jpg,0.55
Simulated_V16\522_OrigSim16Vcomp.jpg,0.3
Simulated_V16\524_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\525_OrigSim16Vcomp.jpg,0.925
Simulated_V16\526_OrigSim16Vcomp.jpg,0.675
Simulated_V16\527_OrigSim16Vcomp.jpg,1.1125
Simulated_V16\528_OrigSim16Vcomp.jpg,0.8625
Simulated_V16\529_OrigSim16Vcomp.jpg,0.925
Simulated_V16\534_OrigSim16Vcomp.jpg,1.8625
Simulated_V16\535_OrigSim16Vcomp.jpg,1.3
Simulated_V16\537_OrigSim16Vcomp.jpg,1.05
Simulated_V16\538_OrigSim16Vcomp.jpg,0.8625
Simulated_V16\539_OrigSim16Vcomp.jpg,0.7375
Simulated_V16\541_OrigSim16Vcomp.jpg,0.55
,
Simulated_V17\373_OrigSim17Vcomp.jpg,0.8625
Simulated_V17\374_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\375_OrigSim17Vcomp.jpg,0.55
,
,
,
Simulated_V17\379_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\380_OrigSim17Vcomp.jpg,1.1125
Simulated_V17\381_OrigSim17Vcomp.jpg,0.675
,
Simulated_V17\383_OrigSim17Vcomp.jpg,0.8625
Simulated_V17\384_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\385_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\386_OrigSim17Vcomp.jpg,0.925
Simulated_V17\387_OrigSim17Vcomp.jpg,0.675
Simulated_V17\388_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\389_OrigSim17Vcomp.jpg,0.55
Simulated_V17\390_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\391_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\392_OrigSim17Vcomp.jpg,0.675
Simulated_V17\393_OrigSim17Vcomp.jpg,0.7375
Simulated_V17\395_OrigSim17Vcomp.jpg,0.9875
,
Simulated_V17\397_OrigSim17Vcomp.jpg,0.675
Simulated_V17\398_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\399_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\400_OrigSim17Vcomp.jpg,0.55
Simulated_V17\401_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\402_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\403_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\404_OrigSim17Vcomp.jpg,0.675
Simulated_V17\405_OrigSim17Vcomp.jpg,0.425
Simulated_V17\407_OrigSim17Vcomp.jpg,0.3
Simulated_V17\408_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\409_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\410_OrigSim17Vcomp.jpg,0.425
Simulated_V17\412_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\413_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\414_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\415_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\418_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\419_OrigSim17Vcomp.jpg,0.8625
Simulated_V17\420_OrigSim17Vcomp.jpg,0.7375
Simulated_V17\421_OrigSim17Vcomp.jpg,0.55
Simulated_V17\422_OrigSim17Vcomp.jpg,0.8625
Simulated_V17\423_OrigSim17Vcomp.jpg,0.8
Simulated_V17\424_OrigSim17Vcomp.jpg,0.925
Simulated_V17\425_OrigSim17Vcomp.jpg,1.3625
Simulated_V17\426_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\427_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\428_OrigSim17Vcomp.jpg,2.8625
Simulated_V17\429_OrigSim17Vcomp.jpg,0.8625
Simulated_V17\430_OrigSim17Vcomp.jpg,1.05
Simulated_V17\431_OrigSim17Vcomp.jpg,0.55
Simulated_V17\432_OrigSim17Vcomp.jpg,0.675
Simulated_V17\433_OrigSim17Vcomp.jpg,0.925
Simulated_V17\434_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\435_OrigSim17Vcomp.jpg,0.8
Simulated_V17\436_OrigSim17Vcomp.jpg,0.675
Simulated_V17\437_OrigSim17Vcomp.jpg,1.1125
Simulated_V17\438_OrigSim17Vcomp.jpg,0.7375
Simulated_V17\439_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\440_OrigSim17Vcomp.jpg,0.8625
Simulated_V17\441_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\442_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\443_OrigSim17Vcomp.jpg,0.3
Simulated_V17\445_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\446_OrigSim17Vcomp.jpg,0.3625
,
Simulated_V17\448_OrigSim17Vcomp.jpg,0.55
Simulated_V17\449_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\450_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\451_OrigSim17Vcomp.jpg,0.55
Simulated_V17\452_OrigSim17Vcomp.jpg,0.3
Simulated_V17\453_OrigSim17Vcomp.jpg,0.2375
Simulated_V17\454_OrigSim17Vcomp.jpg,0.425
Simulated_V17\455_OrigSim17Vcomp.jpg,0.425
Simulated_V17\456_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\457_OrigSim17Vcomp.jpg,0.425
Simulated_V17\458_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\459_OrigSim17Vcomp.jpg,0.425
Simulated_V17\460_OrigSim17Vcomp.jpg,0.9875
Simulated_V17\461_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\462_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\463_OrigSim17Vcomp.jpg,0.3
Simulated_V17\464_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\465_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\466_OrigSim17Vcomp.jpg,0.175
Simulated_V17\467_OrigSim17Vcomp.jpg,0.1125
Simulated_V17\468_OrigSim17Vcomp.jpg,0.55
Simulated_V17\471_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\472_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\473_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\474_OrigSim17Vcomp.jpg,0.3
Simulated_V17\476_OrigSim17Vcomp.jpg,0.425
Simulated_V17\478_OrigSim17Vcomp.jpg,0.1125
Simulated_V17\479_OrigSim17Vcomp.jpg,0.2375
Simulated_V17\480_OrigSim17Vcomp.jpg,0.1125
Simulated_V17\481_OrigSim17Vcomp.jpg,0.3
Simulated_V17\482_OrigSim17Vcomp.jpg,0.2375
Simulated_V17\483_OrigSim17Vcomp.jpg,0.2375
Simulated_V17\484_OrigSim17Vcomp.jpg,0.1125
Simulated_V17\485_OrigSim17Vcomp.jpg,0.1125
Simulated_V17\486_OrigSim17Vcomp.jpg,0.425
Simulated_V17\487_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\488_OrigSim17Vcomp.jpg,0.3
Simulated_V17\489_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\490_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\492_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\493_OrigSim17Vcomp.jpg,0.675
Simulated_V17\494_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\495_OrigSim17Vcomp.jpg,0.1125
Simulated_V17\496_OrigSim17Vcomp.jpg,0.55
Simulated_V17\497_OrigSim17Vcomp.jpg,0.675
Simulated_V17\498_OrigSim17Vcomp.jpg,0.9875
Simulated_V17\499_OrigSim17Vcomp.jpg,0.675
Simulated_V17\500_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\501_OrigSim17Vcomp.jpg,0.55
Simulated_V17\502_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\503_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\505_OrigSim17Vcomp.jpg,0.7375
Simulated_V17\506_OrigSim17Vcomp.jpg,0.55
Simulated_V17\507_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\509_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\510_OrigSim17Vcomp.jpg,0.675
Simulated_V17\511_OrigSim17Vcomp.jpg,0.55
Simulated_V17\512_OrigSim17Vcomp.jpg,0.2375
Simulated_V17\513_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\514_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\515_OrigSim17Vcomp.jpg,0.425
Simulated_V17\516_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\517_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\519_OrigSim17Vcomp.jpg,0.425
Simulated_V17\520_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\522_OrigSim17Vcomp.jpg,0.175
Simulated_V17\524_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\525_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\526_OrigSim17Vcomp.jpg,0.3625
Simulated_V17\527_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\528_OrigSim17Vcomp.jpg,0.4875
Simulated_V17\529_OrigSim17Vcomp.jpg,0.55
Simulated_V17\534_OrigSim17Vcomp.jpg,1.2375
Simulated_V17\535_OrigSim17Vcomp.jpg,0.8625
Simulated_V17\537_OrigSim17Vcomp.jpg,0.55
Simulated_V17\538_OrigSim17Vcomp.jpg,0.6125
Simulated_V17\539_OrigSim17Vcomp.jpg,0.425
Simulated_V17\541_OrigSim17Vcomp.jpg,0.425
,
Simulated_V18\373_OrigSim18Vcomp.jpg,0.7375
Simulated_V18\374_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\375_OrigSim18Vcomp.jpg,0.4875
,
Simulated_V18\377_OrigSim18Vcomp.jpg,2.7375
Simulated_V18\378_OrigSim18Vcomp.jpg,1.3625
Simulated_V18\379_OrigSim18Vcomp.jpg,0.3
Simulated_V18\380_OrigSim18Vcomp.jpg,0.7375
Simulated_V18\381_OrigSim18Vcomp.jpg,0.4875
,
Simulated_V18\383_OrigSim18Vcomp.jpg,0.8625
Simulated_V18\384_OrigSim18Vcomp.jpg,0.55
Simulated_V18\385_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\386_OrigSim18Vcomp.jpg,0.8625
Simulated_V18\387_OrigSim18Vcomp.jpg,0.55
Simulated_V18\388_OrigSim18Vcomp.jpg,0.7375
Simulated_V18\389_OrigSim18Vcomp.jpg,0.425
Simulated_V18\390_OrigSim18Vcomp.jpg,1.4875
Simulated_V18\391_OrigSim18Vcomp.jpg,0.425
Simulated_V18\392_OrigSim18Vcomp.jpg,0.9875
Simulated_V18\393_OrigSim18Vcomp.jpg,0.8
Simulated_V18\395_OrigSim18Vcomp.jpg,0.6125
,
Simulated_V18\397_OrigSim18Vcomp.jpg,0.6125
Simulated_V18\398_OrigSim18Vcomp.jpg,0.55
Simulated_V18\399_OrigSim18Vcomp.jpg,0.3
Simulated_V18\400_OrigSim18Vcomp.jpg,0.55
Simulated_V18\401_OrigSim18Vcomp.jpg,0.55
Simulated_V18\402_OrigSim18Vcomp.jpg,0.55
Simulated_V18\403_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\404_OrigSim18Vcomp.jpg,0.8
Simulated_V18\405_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\407_OrigSim18Vcomp.jpg,0.3
Simulated_V18\408_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\409_OrigSim18Vcomp.jpg,0.425
Simulated_V18\410_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\412_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\413_OrigSim18Vcomp.jpg,0.55
Simulated_V18\414_OrigSim18Vcomp.jpg,0.7375
Simulated_V18\415_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\418_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\419_OrigSim18Vcomp.jpg,1.05
Simulated_V18\420_OrigSim18Vcomp.jpg,0.675
Simulated_V18\421_OrigSim18Vcomp.jpg,1.05
Simulated_V18\422_OrigSim18Vcomp.jpg,2.4875
Simulated_V18\423_OrigSim18Vcomp.jpg,1.2375
Simulated_V18\424_OrigSim18Vcomp.jpg,0.675
Simulated_V18\425_OrigSim18Vcomp.jpg,1.175
Simulated_V18\426_OrigSim18Vcomp.jpg,0.6125
Simulated_V18\427_OrigSim18Vcomp.jpg,0.675
Simulated_V18\428_OrigSim18Vcomp.jpg,1.3625
Simulated_V18\429_OrigSim18Vcomp.jpg,0.55
Simulated_V18\430_OrigSim18Vcomp.jpg,0.7375
Simulated_V18\431_OrigSim18Vcomp.jpg,0.55
Simulated_V18\432_OrigSim18Vcomp.jpg,0.55
Simulated_V18\433_OrigSim18Vcomp.jpg,0.9875
Simulated_V18\434_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\435_OrigSim18Vcomp.jpg,0.8625
Simulated_V18\436_OrigSim18Vcomp.jpg,1.1125
,
Simulated_V18\438_OrigSim18Vcomp.jpg,0.8625
Simulated_V18\439_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\440_OrigSim18Vcomp.jpg,0.675
Simulated_V18\441_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\442_OrigSim18Vcomp.jpg,0.6125
Simulated_V18\443_OrigSim18Vcomp.jpg,0.3
Simulated_V18\445_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\446_OrigSim18Vcomp.jpg,0.3625
,
Simulated_V18\448_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\449_OrigSim18Vcomp.jpg,0.55
Simulated_V18\450_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\451_OrigSim18Vcomp.jpg,0.425
Simulated_V18\452_OrigSim18Vcomp.jpg,0.3
Simulated_V18\453_OrigSim18Vcomp.jpg,0.2375
Simulated_V18\454_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\455_OrigSim18Vcomp.jpg,0.425
Simulated_V18\456_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\457_OrigSim18Vcomp.jpg,0.55
Simulated_V18\458_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\459_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\460_OrigSim18Vcomp.jpg,0.675
Simulated_V18\461_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\462_OrigSim18Vcomp.jpg,0.425
Simulated_V18\463_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\464_OrigSim18Vcomp.jpg,0.55
Simulated_V18\465_OrigSim18Vcomp.jpg,0.3
Simulated_V18\466_OrigSim18Vcomp.jpg,0.1125
Simulated_V18\467_OrigSim18Vcomp.jpg,0.1125
Simulated_V18\468_OrigSim18Vcomp.jpg,0.7375
Simulated_V18\471_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\472_OrigSim18Vcomp.jpg,0.3
Simulated_V18\473_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\474_OrigSim18Vcomp.jpg,0.3
Simulated_V18\476_OrigSim18Vcomp.jpg,0.425
Simulated_V18\478_OrigSim18Vcomp.jpg,0.1125
Simulated_V18\479_OrigSim18Vcomp.jpg,0.2375
Simulated_V18\480_OrigSim18Vcomp.jpg,0.2375
Simulated_V18\481_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\482_OrigSim18Vcomp.jpg,0.2375
Simulated_V18\483_OrigSim18Vcomp.jpg,0.2375
Simulated_V18\484_OrigSim18Vcomp.jpg,0.1125
Simulated_V18\485_OrigSim18Vcomp.jpg,0.1125
Simulated_V18\486_OrigSim18Vcomp.jpg,0.55
Simulated_V18\487_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\488_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\489_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\490_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\492_OrigSim18Vcomp.jpg,0.425
Simulated_V18\493_OrigSim18Vcomp.jpg,0.55
Simulated_V18\494_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\495_OrigSim18Vcomp.jpg,0.1125
Simulated_V18\496_OrigSim18Vcomp.jpg,0.8
Simulated_V18\497_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\498_OrigSim18Vcomp.jpg,0.7375
Simulated_V18\499_OrigSim18Vcomp.jpg,0.8
Simulated_V18\500_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\501_OrigSim18Vcomp.jpg,0.55
Simulated_V18\502_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\503_OrigSim18Vcomp.jpg,0.3
Simulated_V18\505_OrigSim18Vcomp.jpg,0.6125
Simulated_V18\506_OrigSim18Vcomp.jpg,0.425
Simulated_V18\507_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\509_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\510_OrigSim18Vcomp.jpg,2.3
Simulated_V18\511_OrigSim18Vcomp.jpg,0.8
Simulated_V18\512_OrigSim18Vcomp.jpg,0.3
Simulated_V18\513_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\514_OrigSim18Vcomp.jpg,0.425
Simulated_V18\515_OrigSim18Vcomp.jpg,0.425
Simulated_V18\516_OrigSim18Vcomp.jpg,0.3
Simulated_V18\517_OrigSim18Vcomp.jpg,0.675
Simulated_V18\519_OrigSim18Vcomp.jpg,0.425
Simulated_V18\520_OrigSim18Vcomp.jpg,0.3625
Simulated_V18\522_OrigSim18Vcomp.jpg,0.1125
Simulated_V18\524_OrigSim18Vcomp.jpg,0.3
Simulated_V18\525_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\526_OrigSim18Vcomp.jpg,0.425
Simulated_V18\527_OrigSim18Vcomp.jpg,0.675
Simulated_V18\528_OrigSim18Vcomp.jpg,0.55
Simulated_V18\529_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\534_OrigSim18Vcomp.jpg,0.6125
Simulated_V18\535_OrigSim18Vcomp.jpg,0.6125
Simulated_V18\537_OrigSim18Vcomp.jpg,0.7375
Simulated_V18\538_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\539_OrigSim18Vcomp.jpg,0.4875
Simulated_V18\541_OrigSim18Vcomp.jpg,0.4875
,
Simulated_V19\373_OrigSim19Vcomp.jpg,1.425
Simulated_V19\374_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\375_OrigSim19Vcomp.jpg,0.6125
,
,
,
Simulated_V19\379_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\380_OrigSim19Vcomp.jpg,1.6125
Simulated_V19\381_OrigSim19Vcomp.jpg,0.7375
,
Simulated_V19\383_OrigSim19Vcomp.jpg,1.1125
Simulated_V19\384_OrigSim19Vcomp.jpg,0.8
Simulated_V19\385_OrigSim19Vcomp.jpg,0.8
Simulated_V19\386_OrigSim19Vcomp.jpg,0.8625
Simulated_V19\387_OrigSim19Vcomp.jpg,0.925
Simulated_V19\388_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\389_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\390_OrigSim19Vcomp.jpg,0.9875
Simulated_V19\391_OrigSim19Vcomp.jpg,0.55
Simulated_V19\392_OrigSim19Vcomp.jpg,1.3
Simulated_V19\393_OrigSim19Vcomp.jpg,0.9875
Simulated_V19\395_OrigSim19Vcomp.jpg,0.8
,
Simulated_V19\397_OrigSim19Vcomp.jpg,0.8
Simulated_V19\398_OrigSim19Vcomp.jpg,0.925
Simulated_V19\399_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\400_OrigSim19Vcomp.jpg,0.675
Simulated_V19\401_OrigSim19Vcomp.jpg,0.675
Simulated_V19\402_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\403_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\404_OrigSim19Vcomp.jpg,0.9875
Simulated_V19\405_OrigSim19Vcomp.jpg,0.675
Simulated_V19\407_OrigSim19Vcomp.jpg,0.3625
Simulated_V19\408_OrigSim19Vcomp.jpg,0.55
Simulated_V19\409_OrigSim19Vcomp.jpg,0.55
Simulated_V19\410_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\412_OrigSim19Vcomp.jpg,0.675
Simulated_V19\413_OrigSim19Vcomp.jpg,0.8
Simulated_V19\414_OrigSim19Vcomp.jpg,0.925
Simulated_V19\415_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\418_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\419_OrigSim19Vcomp.jpg,1.8625
Simulated_V19\420_OrigSim19Vcomp.jpg,1.175
Simulated_V19\421_OrigSim19Vcomp.jpg,0.925
Simulated_V19\422_OrigSim19Vcomp.jpg,1.425
Simulated_V19\423_OrigSim19Vcomp.jpg,1.3
Simulated_V19\424_OrigSim19Vcomp.jpg,1.1125
,
Simulated_V19\426_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\427_OrigSim19Vcomp.jpg,1.05
Simulated_V19\428_OrigSim19Vcomp.jpg,2.4875
Simulated_V19\429_OrigSim19Vcomp.jpg,1.05
Simulated_V19\430_OrigSim19Vcomp.jpg,1.2375
Simulated_V19\431_OrigSim19Vcomp.jpg,0.9875
Simulated_V19\432_OrigSim19Vcomp.jpg,0.675
Simulated_V19\433_OrigSim19Vcomp.jpg,1.1125
Simulated_V19\434_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\435_OrigSim19Vcomp.jpg,1.3625
Simulated_V19\436_OrigSim19Vcomp.jpg,1.3
Simulated_V19\437_OrigSim19Vcomp.jpg,2.675
Simulated_V19\438_OrigSim19Vcomp.jpg,0.9875
Simulated_V19\439_OrigSim19Vcomp.jpg,0.8
Simulated_V19\440_OrigSim19Vcomp.jpg,1.05
Simulated_V19\441_OrigSim19Vcomp.jpg,0.8625
Simulated_V19\442_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\443_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\445_OrigSim19Vcomp.jpg,0.55
Simulated_V19\446_OrigSim19Vcomp.jpg,0.4875
,
Simulated_V19\448_OrigSim19Vcomp.jpg,0.8625
Simulated_V19\449_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\450_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\451_OrigSim19Vcomp.jpg,0.8
Simulated_V19\452_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\453_OrigSim19Vcomp.jpg,0.3
Simulated_V19\454_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\455_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\456_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\457_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\458_OrigSim19Vcomp.jpg,0.55
Simulated_V19\459_OrigSim19Vcomp.jpg,0.675
Simulated_V19\460_OrigSim19Vcomp.jpg,1.425
Simulated_V19\461_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\462_OrigSim19Vcomp.jpg,0.55
Simulated_V19\463_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\464_OrigSim19Vcomp.jpg,0.8
Simulated_V19\465_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\466_OrigSim19Vcomp.jpg,0.2375
Simulated_V19\467_OrigSim19Vcomp.jpg,0.1125
Simulated_V19\468_OrigSim19Vcomp.jpg,0.8
Simulated_V19\471_OrigSim19Vcomp.jpg,0.55
